customer_id,store_id,product_name,sales_date,sales_person_id,price,quantity,total_cost
19,122,dantkanti,2025-10-01,4,100,5,500
6,123,quaker oats,2025-10-01,9,212,3,636
10,123,dantkanti,2025-10-01,9,100,4,400
19,123,maida,2025-10-01,8,20,4,80
12,122,refined oil,2025-10-01,5,110,2,220
13,123,nutrella,2025-10-01,7,40,8,320
13,121,nutrella,2025-10-01,3,40,10,400
20,121,nutrella,2025-10-01,2,40,5,200
17,123,dantkanti,2025-10-01,9,100,8,800
9,123,clinic plus,2025-10-01,8,1.5,6,9.0
13,121,quaker oats,2025-10-01,2,212,3,636
16,123,quaker oats,2025-10-01,9,212,2,424
13,123,clinic plus,2025-10-01,7,1.5,8,12.0
5,122,nutrella,2025-10-01,6,40,3,120
17,122,besan,2025-10-01,6,52,9,468
10,123,clinic plus,2025-10-01,8,1.5,10,15.0
12,121,dantkanti,2025-10-01,2,100,1,100
5,122,clinic plus,2025-10-01,5,1.5,5,7.5
14,122,besan,2025-10-01,5,52,2,104
12,122,besan,2025-10-01,6,52,7,364
13,122,quaker oats,2025-10-01,4,212,5,1060
9,123,sugar,2025-10-01,8,50,3,150
16,123,quaker oats,2025-10-01,8,212,10,2120
17,123,refined oil,2025-10-01,8,110,2,220
3,122,besan,2025-10-01,4,52,4,208
14,123,quaker oats,2025-10-01,8,212,4,848
2,122,dantkanti,2025-10-01,5,100,2,200
1,122,sugar,2025-10-01,4,50,5,250
4,122,quaker oats,2025-10-01,6,212,1,212
13,122,dantkanti,2025-10-01,4,100,1,100
5,122,quaker oats,2025-10-01,5,212,9,1908
5,123,sugar,2025-10-01,8,50,10,500
9,123,clinic plus,2025-10-01,8,1.5,6,9.0
6,122,sugar,2025-10-01,4,50,8,400
12,121,nutrella,2025-10-01,2,40,3,120
10,121,refined oil,2025-10-01,1,110,3,330
12,121,dantkanti,2025-10-01,1,100,9,900
9,121,besan,2025-10-01,2,52,5,260
16,123,sugar,2025-10-01,8,50,10,500
9,121,refined oil,2025-10-01,2,110,3,330
1,123,quaker oats,2025-10-01,9,212,9,1908
6,123,sugar,2025-10-01,9,50,5,250
3,123,quaker oats,2025-10-01,7,212,7,1484
5,122,clinic plus,2025-10-01,6,1.5,4,6.0
12,123,quaker oats,2025-10-01,7,212,1,212
9,121,sugar,2025-10-01,2,50,2,100
10,123,clinic plus,2025-10-01,9,1.5,9,13.5
13,121,refined oil,2025-10-01,1,110,5,550
10,123,sugar,2025-10-01,8,50,8,400
18,122,maida,2025-10-01,6,20,6,120
8,123,quaker oats,2025-10-01,7,212,2,424
14,121,dantkanti,2025-10-01,3,100,8,800
17,121,sugar,2025-10-01,1,50,7,350
7,122,dantkanti,2025-10-01,4,100,8,800
15,122,sugar,2025-10-01,6,50,5,250
11,123,besan,2025-10-01,8,52,7,364
5,122,maida,2025-10-01,6,20,6,120
17,122,dantkanti,2025-10-01,5,100,7,700
7,123,quaker oats,2025-10-01,7,212,4,848
17,123,maida,2025-10-01,8,20,7,140
12,123,refined oil,2025-10-01,9,110,5,550
18,121,nutrella,2025-10-01,2,40,8,320
18,122,besan,2025-10-01,6,52,8,416
15,123,refined oil,2025-10-01,9,110,7,770
15,122,dantkanti,2025-10-01,6,100,6,600
18,122,besan,2025-10-01,5,52,5,260
9,122,besan,2025-10-01,6,52,5,260
15,123,maida,2025-10-01,7,20,8,160
16,122,nutrella,2025-10-01,4,40,2,80
7,123,besan,2025-10-01,8,52,1,52
18,121,besan,2025-10-01,3,52,3,156
10,122,sugar,2025-10-01,4,50,4,200
6,122,nutrella,2025-10-01,5,40,4,160
6,122,clinic plus,2025-10-01,4,1.5,8,12.0
4,122,nutrella,2025-10-01,4,40,3,120
12,123,sugar,2025-10-01,8,50,3,150
13,121,refined oil,2025-10-01,1,110,8,880
20,122,besan,2025-10-01,4,52,5,260
1,123,clinic plus,2025-10-01,9,1.5,2,3.0
14,122,sugar,2025-10-01,5,50,3,150
4,121,nutrella,2025-10-01,2,40,8,320
5,122,sugar,2025-10-01,4,50,7,350
7,122,refined oil,2025-10-01,4,110,2,220
4,122,sugar,2025-10-01,4,50,3,150
9,123,clinic plus,2025-10-01,9,1.5,6,9.0
1,123,besan,2025-10-01,8,52,10,520
4,121,dantkanti,2025-10-01,3,100,2,200
3,121,maida,2025-10-01,2,20,3,60
7,122,sugar,2025-10-01,6,50,8,400
15,121,refined oil,2025-10-01,3,110,4,440
9,123,quaker oats,2025-10-01,7,212,5,1060
5,123,quaker oats,2025-10-01,7,212,3,636
15,123,maida,2025-10-01,9,20,5,100
7,121,clinic plus,2025-10-01,3,1.5,7,10.5
9,122,sugar,2025-10-01,5,50,8,400
19,122,dantkanti,2025-10-01,6,100,5,500
3,121,nutrella,2025-10-01,3,40,8,320
9,122,sugar,2025-10-01,5,50,4,200
17,122,sugar,2025-10-01,4,50,2,100
14,123,nutrella,2025-10-01,7,40,5,200
2,123,besan,2025-10-01,7,52,6,312
3,122,nutrella,2025-10-01,5,40,6,240
19,123,quaker oats,2025-10-01,7,212,10,2120
4,121,sugar,2025-10-01,1,50,1,50
13,123,quaker oats,2025-10-01,8,212,1,212
19,123,maida,2025-10-01,7,20,4,80
14,121,nutrella,2025-10-01,2,40,2,80
1,123,maida,2025-10-01,8,20,2,40
18,122,refined oil,2025-10-01,4,110,8,880
14,123,clinic plus,2025-10-01,9,1.5,8,12.0
7,121,sugar,2025-10-01,3,50,9,450
20,122,dantkanti,2025-10-01,5,100,6,600
4,123,maida,2025-10-01,7,20,3,60
4,121,nutrella,2025-10-01,3,40,6,240
18,123,quaker oats,2025-10-01,7,212,8,1696
7,122,besan,2025-10-01,4,52,4,208
2,123,besan,2025-10-01,8,52,4,208
19,123,nutrella,2025-10-01,7,40,6,240
13,123,besan,2025-10-01,9,52,4,208
5,121,nutrella,2025-10-01,2,40,3,120
2,123,sugar,2025-10-01,9,50,4,200
12,122,sugar,2025-10-01,6,50,2,100
11,121,nutrella,2025-10-01,3,40,6,240
6,123,sugar,2025-10-01,7,50,8,400
2,123,refined oil,2025-10-01,9,110,6,660
10,123,refined oil,2025-10-01,9,110,9,990
1,123,refined oil,2025-10-01,7,110,7,770
4,123,quaker oats,2025-10-01,7,212,4,848
3,122,dantkanti,2025-10-01,5,100,3,300
14,121,maida,2025-10-01,1,20,2,40
13,122,nutrella,2025-10-01,6,40,8,320
13,122,sugar,2025-10-01,4,50,2,100
1,122,dantkanti,2025-10-01,6,100,7,700
3,122,refined oil,2025-10-01,5,110,4,440
12,121,dantkanti,2025-10-01,3,100,7,700
2,122,maida,2025-10-01,4,20,6,120
9,122,besan,2025-10-01,6,52,1,52
9,123,dantkanti,2025-10-01,8,100,5,500
6,123,maida,2025-10-01,9,20,9,180
10,122,besan,2025-10-01,4,52,3,156
9,121,quaker oats,2025-10-01,3,212,3,636
12,122,nutrella,2025-10-01,5,40,1,40
8,121,dantkanti,2025-10-01,1,100,5,500
11,123,sugar,2025-10-01,7,50,9,450
4,123,nutrella,2025-10-01,8,40,7,280
9,122,nutrella,2025-10-01,6,40,1,40
11,123,besan,2025-10-01,8,52,9,468
12,122,nutrella,2025-10-01,5,40,9,360
17,123,sugar,2025-10-01,7,50,9,450
5,121,dantkanti,2025-10-01,3,100,8,800
20,121,dantkanti,2025-10-01,1,100,2,200
13,121,dantkanti,2025-10-01,3,100,2,200
2,122,maida,2025-10-01,6,20,1,20
4,123,besan,2025-10-01,7,52,3,156
14,122,refined oil,2025-10-01,4,110,3,330
7,121,clinic plus,2025-10-01,2,1.5,5,7.5
4,122,refined oil,2025-10-01,5,110,4,440
9,123,refined oil,2025-10-01,7,110,9,990
16,123,maida,2025-10-01,9,20,1,20
15,122,besan,2025-10-01,6,52,3,156
17,121,besan,2025-10-01,3,52,7,364
17,121,quaker oats,2025-10-01,3,212,7,1484
13,121,clinic plus,2025-10-01,1,1.5,3,4.5
20,121,clinic plus,2025-10-01,1,1.5,7,10.5
15,121,sugar,2025-10-01,2,50,1,50
5,123,besan,2025-10-01,9,52,3,156
8,121,maida,2025-10-01,1,20,4,80
11,123,besan,2025-10-01,7,52,4,208
3,123,refined oil,2025-10-01,8,110,8,880
19,123,clinic plus,2025-10-01,9,1.5,1,1.5
15,121,maida,2025-10-01,1,20,3,60
2,122,besan,2025-10-01,4,52,7,364
17,123,nutrella,2025-10-01,7,40,4,160
1,123,sugar,2025-10-01,9,50,4,200
13,122,clinic plus,2025-10-01,6,1.5,1,1.5
18,123,besan,2025-10-01,7,52,10,520
19,123,refined oil,2025-10-01,9,110,3,330
19,122,maida,2025-10-01,6,20,7,140
4,123,quaker oats,2025-10-01,8,212,1,212
20,121,quaker oats,2025-10-01,3,212,5,1060
3,123,sugar,2025-10-01,9,50,3,150
2,123,dantkanti,2025-10-01,8,100,3,300
3,121,maida,2025-10-01,2,20,5,100
11,123,sugar,2025-10-01,8,50,1,50
4,122,besan,2025-10-01,5,52,9,468
8,123,besan,2025-10-01,7,52,6,312
14,123,nutrella,2025-10-01,9,40,10,400
13,123,sugar,2025-10-01,8,50,5,250
10,123,quaker oats,2025-10-01,9,212,1,212
6,121,sugar,2025-10-01,2,50,6,300
10,121,dantkanti,2025-10-01,1,100,9,900
12,121,clinic plus,2025-10-01,3,1.5,5,7.5
12,122,dantkanti,2025-10-01,6,100,3,300
8,122,sugar,2025-10-01,4,50,3,150
20,122,clinic plus,2025-10-01,6,1.5,1,1.5
9,121,quaker oats,2025-10-01,2,212,8,1696
18,121,quaker oats,2025-10-01,1,212,3,636
9,121,quaker oats,2025-10-01,1,212,6,1272
6,123,dantkanti,2025-10-01,9,100,1,100
13,121,dantkanti,2025-10-01,2,100,8,800
13,123,besan,2025-10-01,8,52,3,156
18,122,clinic plus,2025-10-01,4,1.5,1,1.5
16,121,clinic plus,2025-10-01,1,1.5,8,12.0
14,123,quaker oats,2025-10-01,8,212,4,848
10,122,sugar,2025-10-01,6,50,9,450
19,122,dantkanti,2025-10-01,5,100,3,300
9,121,refined oil,2025-10-01,2,110,7,770
7,121,quaker oats,2025-10-01,1,212,7,1484
12,121,clinic plus,2025-10-01,3,1.5,9,13.5
12,123,dantkanti,2025-10-01,8,100,2,200
19,122,nutrella,2025-10-01,4,40,10,400
5,123,quaker oats,2025-10-01,7,212,5,1060
5,122,maida,2025-10-01,5,20,10,200
11,121,maida,2025-10-01,2,20,2,40
1,122,refined oil,2025-10-01,6,110,10,1100
12,123,sugar,2025-10-01,8,50,6,300
10,122,dantkanti,2025-10-01,5,100,8,800
2,122,refined oil,2025-10-01,6,110,7,770
16,123,quaker oats,2025-10-01,8,212,3,636
6,123,dantkanti,2025-10-01,8,100,3,300
19,123,maida,2025-10-01,9,20,7,140
20,122,sugar,2025-10-01,6,50,2,100
19,121,maida,2025-10-01,1,20,5,100
4,121,maida,2025-10-01,2,20,9,180
5,122,sugar,2025-10-01,5,50,1,50
13,121,clinic plus,2025-10-01,1,1.5,4,6.0
16,121,sugar,2025-10-01,2,50,6,300
19,123,nutrella,2025-10-01,9,40,4,160
12,123,besan,2025-10-01,9,52,3,156
18,122,nutrella,2025-10-01,6,40,10,400
20,122,sugar,2025-10-01,5,50,5,250
16,121,clinic plus,2025-10-01,1,1.5,1,1.5
14,122,maida,2025-10-01,5,20,3,60
4,123,maida,2025-10-01,9,20,1,20
18,122,sugar,2025-10-01,4,50,9,450
15,121,quaker oats,2025-10-01,1,212,5,1060
14,123,dantkanti,2025-10-01,7,100,6,600
20,123,nutrella,2025-10-01,9,40,1,40
17,123,besan,2025-10-01,7,52,3,156
2,122,dantkanti,2025-10-01,6,100,10,1000
8,122,besan,2025-10-01,4,52,8,416
20,122,dantkanti,2025-10-01,4,100,3,300
5,122,sugar,2025-10-01,5,50,7,350
15,122,clinic plus,2025-10-01,4,1.5,9,13.5
3,121,maida,2025-10-01,1,20,7,140
5,121,quaker oats,2025-10-01,2,212,10,2120
11,122,sugar,2025-10-01,4,50,10,500
18,121,besan,2025-10-01,1,52,10,520
4,122,clinic plus,2025-10-01,4,1.5,5,7.5
11,121,clinic plus,2025-10-01,1,1.5,3,4.5
18,122,clinic plus,2025-10-01,4,1.5,1,1.5
15,121,quaker oats,2025-10-01,2,212,2,424
18,121,quaker oats,2025-10-01,1,212,4,848
13,123,clinic plus,2025-10-01,7,1.5,8,12.0
6,121,clinic plus,2025-10-01,2,1.5,8,12.0
10,122,clinic plus,2025-10-01,4,1.5,10,15.0
20,121,sugar,2025-10-01,2,50,1,50
8,121,nutrella,2025-10-01,3,40,6,240
14,121,clinic plus,2025-10-01,2,1.5,5,7.5
8,121,besan,2025-10-01,2,52,9,468
9,121,dantkanti,2025-10-01,3,100,1,100
1,123,quaker oats,2025-10-01,7,212,1,212
6,122,clinic plus,2025-10-01,6,1.5,9,13.5
13,123,clinic plus,2025-10-01,9,1.5,8,12.0
3,121,refined oil,2025-10-01,1,110,6,660
5,121,besan,2025-10-01,1,52,2,104
13,123,clinic plus,2025-10-01,8,1.5,8,12.0
17,122,nutrella,2025-10-01,6,40,9,360
8,122,maida,2025-10-01,6,20,4,80
6,123,dantkanti,2025-10-01,9,100,3,300
6,123,sugar,2025-10-01,9,50,8,400
4,121,nutrella,2025-10-01,2,40,10,400
15,121,clinic plus,2025-10-01,2,1.5,3,4.5
14,121,nutrella,2025-10-01,1,40,9,360
9,121,quaker oats,2025-10-01,1,212,9,1908
5,121,besan,2025-10-01,3,52,3,156
9,123,nutrella,2025-10-01,8,40,7,280
10,121,clinic plus,2025-10-01,1,1.5,9,13.5
7,121,sugar,2025-10-01,2,50,8,400
15,121,quaker oats,2025-10-01,3,212,10,2120
10,122,besan,2025-10-01,4,52,4,208
6,123,nutrella,2025-10-01,9,40,2,80
9,121,nutrella,2025-10-01,2,40,5,200
12,121,quaker oats,2025-10-01,3,212,4,848
4,123,clinic plus,2025-10-01,7,1.5,10,15.0
1,123,besan,2025-10-01,8,52,1,52
7,122,nutrella,2025-10-01,5,40,1,40
11,122,besan,2025-10-01,5,52,10,520
19,123,clinic plus,2025-10-01,7,1.5,6,9.0
16,123,sugar,2025-10-01,7,50,1,50
15,122,dantkanti,2025-10-01,6,100,2,200
17,122,clinic plus,2025-10-01,6,1.5,8,12.0
4,123,refined oil,2025-10-01,9,110,8,880
3,121,clinic plus,2025-10-01,2,1.5,4,6.0
3,123,refined oil,2025-10-01,9,110,10,1100
18,122,maida,2025-10-01,6,20,4,80
16,122,quaker oats,2025-10-01,5,212,1,212
4,123,nutrella,2025-10-01,8,40,7,280
16,123,refined oil,2025-10-01,9,110,7,770
1,123,besan,2025-10-01,9,52,6,312
6,122,sugar,2025-10-01,6,50,9,450
13,123,refined oil,2025-10-01,8,110,9,990
17,123,nutrella,2025-10-01,8,40,9,360
4,123,clinic plus,2025-10-01,9,1.5,3,4.5
12,122,dantkanti,2025-10-01,5,100,10,1000
17,121,maida,2025-10-01,2,20,7,140
14,121,besan,2025-10-01,2,52,1,52
11,122,dantkanti,2025-10-01,4,100,4,400
17,122,nutrella,2025-10-01,6,40,3,120
18,122,nutrella,2025-10-01,6,40,4,160
2,123,nutrella,2025-10-01,7,40,10,400
4,123,dantkanti,2025-10-01,7,100,10,1000
18,122,nutrella,2025-10-01,5,40,1,40
9,122,refined oil,2025-10-01,5,110,2,220
16,122,refined oil,2025-10-01,6,110,4,440
16,123,quaker oats,2025-10-01,9,212,1,212
10,122,sugar,2025-10-01,5,50,1,50
13,122,dantkanti,2025-10-01,4,100,10,1000
7,123,besan,2025-10-01,9,52,4,208
1,121,nutrella,2025-10-01,1,40,9,360
9,122,refined oil,2025-10-01,6,110,4,440
15,121,refined oil,2025-10-01,3,110,1,110
15,123,nutrella,2025-10-01,7,40,5,200
17,123,nutrella,2025-10-01,7,40,9,360
9,123,besan,2025-10-01,7,52,1,52
9,123,quaker oats,2025-10-01,9,212,5,1060
13,123,sugar,2025-10-01,9,50,9,450
20,121,refined oil,2025-10-01,1,110,9,990
4,123,dantkanti,2025-10-01,9,100,4,400
6,122,nutrella,2025-10-01,4,40,9,360
20,121,refined oil,2025-10-01,3,110,10,1100
1,122,nutrella,2025-10-01,6,40,4,160
20,122,dantkanti,2025-10-01,5,100,1,100
2,122,refined oil,2025-10-01,5,110,5,550
18,123,maida,2025-10-01,9,20,5,100
4,123,quaker oats,2025-10-01,9,212,3,636
13,123,dantkanti,2025-10-01,9,100,8,800
6,122,dantkanti,2025-10-01,5,100,7,700
14,123,besan,2025-10-01,9,52,10,520
1,122,quaker oats,2025-10-01,5,212,10,2120
7,123,maida,2025-10-01,8,20,2,40
10,122,quaker oats,2025-10-01,6,212,7,1484
2,123,quaker oats,2025-10-01,9,212,4,848
9,122,dantkanti,2025-10-01,4,100,1,100
13,121,refined oil,2025-10-01,1,110,2,220
1,122,quaker oats,2025-10-01,5,212,4,848
14,121,quaker oats,2025-10-01,1,212,9,1908
19,123,clinic plus,2025-10-01,9,1.5,2,3.0
9,122,besan,2025-10-01,4,52,5,260
7,123,quaker oats,2025-10-01,7,212,7,1484
9,122,sugar,2025-10-01,5,50,5,250
3,121,nutrella,2025-10-01,3,40,1,40
13,123,besan,2025-10-01,7,52,9,468
6,122,clinic plus,2025-10-01,6,1.5,10,15.0
3,123,refined oil,2025-10-01,9,110,8,880
14,122,sugar,2025-10-01,5,50,5,250
16,123,clinic plus,2025-10-01,7,1.5,5,7.5
2,121,sugar,2025-10-01,3,50,10,500
20,121,quaker oats,2025-10-01,3,212,2,424
9,122,refined oil,2025-10-01,4,110,1,110
12,122,clinic plus,2025-10-01,4,1.5,7,10.5
18,122,maida,2025-10-01,5,20,4,80
7,123,dantkanti,2025-10-01,8,100,2,200
9,121,refined oil,2025-10-01,1,110,3,330
1,121,maida,2025-10-01,3,20,6,120
5,122,refined oil,2025-10-01,4,110,4,440
10,121,quaker oats,2025-10-01,1,212,2,424
18,123,maida,2025-10-01,8,20,7,140
20,121,besan,2025-10-01,2,52,2,104
13,123,clinic plus,2025-10-01,9,1.5,5,7.5
18,122,dantkanti,2025-10-01,6,100,5,500
5,122,sugar,2025-10-01,4,50,6,300
4,123,sugar,2025-10-01,8,50,2,100
15,121,clinic plus,2025-10-01,1,1.5,2,3.0
16,121,quaker oats,2025-10-01,1,212,7,1484
3,123,besan,2025-10-01,9,52,4,208
4,122,nutrella,2025-10-01,4,40,5,200
10,121,sugar,2025-10-01,3,50,2,100
1,121,quaker oats,2025-10-01,1,212,9,1908
20,122,clinic plus,2025-10-01,5,1.5,1,1.5
2,123,besan,2025-10-01,7,52,2,104
9,123,maida,2025-10-01,8,20,10,200
16,122,besan,2025-10-01,6,52,8,416
9,122,quaker oats,2025-10-01,5,212,10,2120
20,122,refined oil,2025-10-01,6,110,8,880
9,123,refined oil,2025-10-01,8,110,2,220
10,123,dantkanti,2025-10-01,9,100,4,400
1,123,sugar,2025-10-01,8,50,8,400
2,122,besan,2025-10-01,4,52,10,520
20,123,besan,2025-10-01,7,52,6,312
17,123,quaker oats,2025-10-01,7,212,2,424
9,123,sugar,2025-10-01,8,50,6,300
11,122,sugar,2025-10-01,6,50,5,250
11,123,maida,2025-10-01,7,20,7,140
1,122,quaker oats,2025-10-01,5,212,6,1272
3,123,clinic plus,2025-10-01,8,1.5,7,10.5
5,122,nutrella,2025-10-01,5,40,3,120
3,121,clinic plus,2025-10-01,1,1.5,1,1.5
4,121,dantkanti,2025-10-01,2,100,8,800
16,121,quaker oats,2025-10-01,2,212,4,848
15,123,refined oil,2025-10-01,8,110,9,990
19,121,clinic plus,2025-10-01,2,1.5,10,15.0
3,121,quaker oats,2025-10-01,3,212,3,636
6,121,nutrella,2025-10-01,2,40,8,320
5,122,nutrella,2025-10-01,6,40,1,40
7,121,maida,2025-10-01,2,20,9,180
15,122,besan,2025-10-01,4,52,9,468
16,121,sugar,2025-10-01,1,50,6,300
9,123,dantkanti,2025-10-01,9,100,6,600
13,121,besan,2025-10-01,1,52,4,208
20,122,dantkanti,2025-10-01,4,100,3,300
20,121,maida,2025-10-01,2,20,9,180
10,123,besan,2025-10-01,7,52,3,156
3,122,quaker oats,2025-10-01,4,212,5,1060
5,123,quaker oats,2025-10-01,9,212,3,636
5,121,quaker oats,2025-10-01,3,212,6,1272
8,121,dantkanti,2025-10-01,2,100,2,200
12,122,dantkanti,2025-10-01,5,100,7,700
3,122,dantkanti,2025-10-01,5,100,9,900
9,122,dantkanti,2025-10-01,5,100,5,500
15,121,refined oil,2025-10-01,2,110,5,550
16,123,nutrella,2025-10-01,9,40,6,240
6,123,nutrella,2025-10-01,7,40,5,200
6,123,besan,2025-10-01,8,52,4,208
18,123,sugar,2025-10-01,9,50,4,200
9,123,maida,2025-10-01,8,20,5,100
12,121,maida,2025-10-01,3,20,8,160
19,123,sugar,2025-10-01,9,50,7,350
6,122,nutrella,2025-10-01,4,40,1,40
12,122,refined oil,2025-10-01,5,110,1,110
3,121,clinic plus,2025-10-01,2,1.5,2,3.0
8,121,besan,2025-10-01,1,52,1,52
11,122,refined oil,2025-10-01,6,110,3,330
5,121,sugar,2025-10-01,2,50,10,500
9,123,nutrella,2025-10-01,9,40,5,200
16,122,besan,2025-10-01,5,52,7,364
20,123,refined oil,2025-10-01,9,110,2,220
7,122,dantkanti,2025-10-01,5,100,5,500
15,121,sugar,2025-10-01,2,50,9,450
18,121,besan,2025-10-01,1,52,10,520
10,122,maida,2025-10-01,5,20,4,80
5,122,maida,2025-10-01,6,20,7,140
15,123,maida,2025-10-01,9,20,7,140
17,123,refined oil,2025-10-01,7,110,9,990
10,121,quaker oats,2025-10-01,3,212,3,636
17,122,clinic plus,2025-10-01,5,1.5,7,10.5
14,121,besan,2025-10-01,3,52,2,104
10,122,besan,2025-10-01,4,52,8,416
19,121,nutrella,2025-10-01,2,40,2,80
15,121,refined oil,2025-10-01,2,110,10,1100
20,123,nutrella,2025-10-01,9,40,3,120
8,121,refined oil,2025-10-01,1,110,2,220
2,122,dantkanti,2025-10-01,5,100,3,300
17,122,quaker oats,2025-10-01,4,212,7,1484
12,122,besan,2025-10-01,5,52,4,208
20,123,quaker oats,2025-10-01,8,212,7,1484
11,122,refined oil,2025-10-01,5,110,4,440
1,122,dantkanti,2025-10-01,4,100,8,800
14,123,maida,2025-10-01,7,20,7,140
11,123,quaker oats,2025-10-01,7,212,8,1696
12,122,sugar,2025-10-01,5,50,4,200
14,122,maida,2025-10-01,6,20,7,140
10,122,nutrella,2025-10-01,6,40,3,120
4,121,nutrella,2025-10-01,3,40,8,320
5,123,nutrella,2025-10-01,7,40,9,360
17,121,besan,2025-10-01,3,52,7,364
8,122,dantkanti,2025-10-01,5,100,9,900
14,122,quaker oats,2025-10-01,4,212,9,1908
19,123,nutrella,2025-10-01,9,40,10,400
19,123,maida,2025-10-01,9,20,4,80
11,123,maida,2025-10-01,7,20,3,60
2,122,dantkanti,2025-10-01,6,100,6,600
20,122,nutrella,2025-10-01,6,40,10,400
15,122,sugar,2025-10-01,5,50,9,450
6,122,clinic plus,2025-10-01,6,1.5,1,1.5
19,123,dantkanti,2025-10-01,8,100,7,700
6,121,quaker oats,2025-10-01,1,212,10,2120
5,121,maida,2025-10-01,3,20,9,180
5,123,refined oil,2025-10-01,9,110,7,770
11,122,nutrella,2025-10-01,4,40,7,280
10,122,sugar,2025-10-01,6,50,9,450
16,121,nutrella,2025-10-01,2,40,2,80
19,121,quaker oats,2025-10-01,1,212,10,2120
13,123,clinic plus,2025-10-01,9,1.5,7,10.5
1,121,quaker oats,2025-10-01,3,212,4,848
11,122,clinic plus,2025-10-01,4,1.5,8,12.0
6,121,sugar,2025-10-01,2,50,5,250
14,121,sugar,2025-10-01,3,50,1,50
13,122,sugar,2025-10-01,6,50,9,450
8,122,clinic plus,2025-10-01,5,1.5,4,6.0
5,123,sugar,2025-10-01,9,50,1,50
11,121,besan,2025-10-01,3,52,3,156
8,121,refined oil,2025-10-01,1,110,9,990
6,123,besan,2025-10-01,8,52,2,104
2,122,maida,2025-10-01,4,20,10,200
11,123,besan,2025-10-01,7,52,10,520
7,122,clinic plus,2025-10-01,5,1.5,4,6.0
17,123,nutrella,2025-10-01,8,40,8,320
12,121,maida,2025-10-01,3,20,5,100
4,122,dantkanti,2025-10-01,4,100,3,300
11,123,refined oil,2025-10-01,9,110,8,880
19,122,nutrella,2025-10-01,6,40,7,280
3,121,dantkanti,2025-10-01,3,100,2,200
3,122,dantkanti,2025-10-01,6,100,1,100
10,123,dantkanti,2025-10-01,9,100,5,500
20,121,nutrella,2025-10-01,3,40,10,400
7,123,nutrella,2025-10-01,9,40,2,80
17,121,clinic plus,2025-10-01,3,1.5,6,9.0
1,123,nutrella,2025-10-01,8,40,5,200
18,123,clinic plus,2025-10-01,9,1.5,8,12.0
2,122,dantkanti,2025-10-01,5,100,6,600
8,122,dantkanti,2025-10-01,6,100,8,800
18,121,quaker oats,2025-10-01,1,212,2,424
17,122,refined oil,2025-10-01,6,110,4,440
6,122,maida,2025-10-01,4,20,1,20
8,121,clinic plus,2025-10-01,1,1.5,8,12.0
19,121,refined oil,2025-10-01,3,110,2,220
12,121,besan,2025-10-01,2,52,4,208
15,123,besan,2025-10-01,9,52,3,156
7,122,refined oil,2025-10-01,6,110,2,220
17,121,nutrella,2025-10-01,2,40,7,280
12,123,besan,2025-10-01,9,52,3,156
16,121,dantkanti,2025-10-01,2,100,2,200
19,122,refined oil,2025-10-01,5,110,4,440
10,122,clinic plus,2025-10-01,5,1.5,4,6.0
14,121,refined oil,2025-10-01,2,110,8,880
3,122,nutrella,2025-10-01,6,40,10,400
14,123,besan,2025-10-01,8,52,7,364
6,121,besan,2025-10-01,3,52,3,156
16,122,maida,2025-10-01,5,20,10,200
20,123,dantkanti,2025-10-01,8,100,10,1000
1,121,refined oil,2025-10-01,3,110,1,110
16,122,nutrella,2025-10-01,5,40,1,40
20,123,sugar,2025-10-01,7,50,5,250
9,122,sugar,2025-10-01,6,50,7,350
14,121,dantkanti,2025-10-01,1,100,3,300
20,121,clinic plus,2025-10-01,2,1.5,8,12.0
6,123,refined oil,2025-10-01,9,110,7,770
13,123,maida,2025-10-01,9,20,8,160
3,122,nutrella,2025-10-01,5,40,9,360
9,122,nutrella,2025-10-01,6,40,9,360
6,121,sugar,2025-10-01,3,50,3,150
18,123,maida,2025-10-01,8,20,1,20
6,121,nutrella,2025-10-01,2,40,2,80
15,123,sugar,2025-10-01,7,50,8,400
3,122,refined oil,2025-10-01,4,110,1,110
18,121,maida,2025-10-01,1,20,9,180
20,123,nutrella,2025-10-01,8,40,3,120
4,123,quaker oats,2025-10-01,9,212,5,1060
10,121,nutrella,2025-10-01,1,40,1,40
9,123,nutrella,2025-10-01,9,40,1,40
11,123,besan,2025-10-01,7,52,6,312
14,123,quaker oats,2025-10-01,7,212,8,1696
2,121,refined oil,2025-10-01,3,110,10,1100
7,123,clinic plus,2025-10-01,7,1.5,3,4.5
15,121,besan,2025-10-01,3,52,2,104
15,121,quaker oats,2025-10-01,2,212,8,1696
4,123,dantkanti,2025-10-01,7,100,9,900
11,121,clinic plus,2025-10-01,1,1.5,6,9.0
13,123,refined oil,2025-10-01,9,110,10,1100
16,123,maida,2025-10-01,9,20,1,20
10,122,clinic plus,2025-10-01,4,1.5,9,13.5
15,121,quaker oats,2025-10-01,1,212,3,636
11,121,quaker oats,2025-10-01,3,212,9,1908
3,122,refined oil,2025-10-01,6,110,9,990
18,121,quaker oats,2025-10-01,1,212,6,1272
10,122,nutrella,2025-10-01,6,40,2,80
15,123,maida,2025-10-01,9,20,9,180
4,121,clinic plus,2025-10-01,2,1.5,1,1.5
18,122,quaker oats,2025-10-01,4,212,2,424
7,122,maida,2025-10-01,5,20,10,200
11,123,sugar,2025-10-01,9,50,1,50
17,122,quaker oats,2025-10-01,5,212,1,212
